Timestamp,Server,Severity,Message,Infogérant,Application,Environment
2024-07-25 18:32:25.719437,Server3,INFO,Restart performed successfully,InfogérantB,App2,Staging
2024-07-25 06:56:25.719437,Server2,CRITICAL,Data corruption detected.,InfogérantA,App1,Staging
2024-07-22 12:40:25.719437,Server1,ERROR,FileSystem saturated,InfogérantA,App4,Staging
2024-07-23 21:16:25.719437,Server3,INFO,System running smoothly.,InfogérantC,App2,Production
2024-07-21 10:18:25.719437,Server4,WARNING,High memory usage detected.,InfogérantC,App1,Production
2024-07-25 13:23:25.719437,Server2,ERROR,Server unresponsive,InfogérantC,App1,Development
2024-07-20 01:18:25.719437,Server2,ERROR,Service unavailable.,InfogérantA,App4,Production
2024-07-25 02:08:25.719437,Server2,INFO,Update was successful,InfogérantB,App4,Development
2024-07-21 21:16:25.719437,Server4,INFO,Update was successful,InfogérantB,App2,Staging
2024-07-25 01:46:25.719437,Server1,WARNING,MySQL response time slow,InfogérantA,App1,Development
2024-07-19 23:13:25.719437,Server5,ERROR,FileSystem saturated,InfogérantB,App2,Development
2024-07-24 22:37:25.719437,Server2,CRITICAL,Server is on fire,InfogérantA,App3,Production
2024-07-25 07:39:25.719437,Server3,ERROR,FileSystem saturated,InfogérantC,App3,Development
2024-07-21 12:31:25.719437,Server2,ERROR,Application crashed.,InfogérantA,App4,Staging
2024-07-23 15:59:25.719437,Server1,INFO,Restart performed successfully,InfogérantA,App1,Production
2024-07-24 05:42:25.719437,Server3,INFO,Backup successful.,InfogérantA,App1,Development
2024-07-20 23:17:25.719437,Server2,ERROR,Database connection lost.,InfogérantB,App4,Production
2024-07-23 09:33:25.719437,Server4,CRITICAL,Critical security vulnerability detected.,InfogérantB,App2,Development
2024-07-23 02:47:25.719437,Server1,WARNING,Load average running high,InfogérantC,App1,Development
2024-07-25 17:47:25.719437,Server3,CRITICAL,Server is on fire,InfogérantB,App2,Production
2024-07-20 00:32:25.719437,Server5,WARNING,MySQL response time slow,InfogérantB,App3,Staging
2024-07-24 03:23:25.719437,Server1,ERROR,Database connection lost.,InfogérantB,App3,Development
2024-07-20 15:58:25.719437,Server3,CRITICAL,Data corruption detected.,InfogérantA,App1,Production
2024-07-22 16:10:25.719437,Server1,ERROR,Database connection lost.,InfogérantB,App1,Production
2024-07-24 04:15:25.719437,Server3,CRITICAL,Server is on fire,InfogérantA,App3,Development
2024-07-24 19:21:25.719437,Server4,CRITICAL,System bricked,InfogérantA,App3,Production
2024-07-22 23:21:25.719437,Server2,CRITICAL,System bricked,InfogérantC,App2,Staging
2024-07-22 00:05:25.719437,Server2,ERROR,Server unresponsive,InfogérantC,App4,Development
2024-07-20 02:55:25.719437,Server4,INFO,Backup successful.,InfogérantA,App3,Staging
2024-07-19 17:05:25.719437,Server4,CRITICAL,System bricked,InfogérantA,App3,Production
2024-07-22 14:33:25.719437,Server2,CRITICAL,System overload imminent.,InfogérantA,App3,Staging
2024-07-22 05:45:25.719437,Server4,CRITICAL,Server is on fire,InfogérantA,App2,Staging
2024-07-24 11:54:25.719437,Server4,CRITICAL,System overload imminent.,InfogérantA,App4,Staging
2024-07-21 09:06:25.719437,Server3,INFO,Update was successful,InfogérantB,App1,Development
2024-07-22 04:57:25.719437,Server1,CRITICAL,System bricked,InfogérantA,App4,Development
2024-07-21 15:02:25.719437,Server4,CRITICAL,Data corruption detected.,InfogérantC,App4,Staging
2024-07-21 01:40:25.719437,Server2,ERROR,FileSystem saturated,InfogérantA,App3,Development
2024-07-24 16:08:25.719437,Server5,CRITICAL,System bricked,InfogérantA,App1,Development
2024-07-21 11:37:25.719437,Server3,INFO,Update was successful,InfogérantA,App4,Staging
2024-07-20 05:17:25.719437,Server2,INFO,Routine check completed.,InfogérantB,App2,Staging
2024-07-19 13:42:25.719437,Server4,INFO,Routine check completed.,InfogérantB,App4,Production
2024-07-19 22:07:25.719437,Server2,CRITICAL,System bricked,InfogérantA,App1,Production
2024-07-25 14:35:25.719437,Server2,INFO,Routine check completed.,InfogérantC,App3,Development
2024-07-21 02:06:25.719437,Server1,ERROR,FileSystem saturated,InfogérantA,App3,Staging
2024-07-22 18:35:25.719437,Server1,ERROR,Server unresponsive,InfogérantC,App1,Development
2024-07-20 02:23:25.719437,Server5,INFO,Backup successful.,InfogérantC,App2,Staging
2024-07-22 11:26:25.719437,Server2,WARNING,Unusual login activity detected.,InfogérantB,App2,Development
2024-07-20 16:37:25.719437,Server1,WARNING,MySQL response time slow,InfogérantC,App3,Staging
2024-07-19 18:44:25.719437,Server1,INFO,System running smoothly.,InfogérantB,App4,Development
2024-07-22 19:36:25.719437,Server2,WARNING,Unusual login activity detected.,InfogérantA,App3,Production
2024-07-25 01:37:25.719437,Server1,INFO,Update was successful,InfogérantB,App4,Staging
2024-07-23 13:03:25.719437,Server3,INFO,System running smoothly.,InfogérantB,App3,Development
2024-07-20 21:23:25.719437,Server1,ERROR,Service unavailable.,InfogérantA,App1,Staging
2024-07-20 03:39:25.719437,Server4,INFO,Update was successful,InfogérantB,App3,Production
2024-07-23 23:23:25.719437,Server4,CRITICAL,Data corruption detected.,InfogérantA,App3,Production
2024-07-25 23:27:25.719437,Server4,INFO,Routine check completed.,InfogérantC,App4,Development
2024-07-20 04:24:25.719437,Server3,INFO,System running smoothly.,InfogérantC,App2,Production
2024-07-21 10:48:25.719437,Server4,INFO,Restart performed successfully,InfogérantC,App4,Development
2024-07-24 07:44:25.719437,Server4,INFO,Update was successful,InfogérantA,App4,Staging
2024-07-24 04:07:25.719437,Server1,WARNING,Load average running high,InfogérantA,App4,Production
2024-07-23 09:57:25.719437,Server4,CRITICAL,Data corruption detected.,InfogérantA,App1,Development
2024-07-21 14:00:25.719437,Server5,WARNING,Load average running high,InfogérantC,App2,Staging
2024-07-23 00:29:25.719437,Server4,ERROR,Application crashed.,InfogérantC,App3,Development
2024-07-23 01:32:25.719437,Server2,INFO,System running smoothly.,InfogérantC,App4,Staging
2024-07-22 10:53:25.719437,Server2,INFO,Backup successful.,InfogérantC,App4,Staging
2024-07-20 11:53:25.719437,Server2,CRITICAL,Critical security vulnerability detected.,InfogérantA,App4,Production
2024-07-23 04:14:25.719437,Server3,CRITICAL,Data corruption detected.,InfogérantB,App3,Production
2024-07-23 17:41:25.719437,Server4,ERROR,Server unresponsive,InfogérantA,App4,Staging
2024-07-21 08:10:25.719437,Server3,WARNING,Unusual login activity detected.,InfogérantB,App2,Production
2024-07-20 06:26:25.719437,Server3,CRITICAL,Data corruption detected.,InfogérantB,App4,Production
2024-07-20 12:21:25.719437,Server2,ERROR,Service unavailable.,InfogérantA,App2,Development
2024-07-25 22:30:25.719437,Server4,ERROR,Database connection lost.,InfogérantB,App1,Staging
2024-07-19 04:53:25.719437,Server4,CRITICAL,Server is on fire,InfogérantC,App3,Development
2024-07-22 08:10:25.719437,Server1,WARNING,Disk space running low.,InfogérantB,App3,Development
2024-07-21 11:00:25.719437,Server4,INFO,Routine check completed.,InfogérantA,App1,Development
2024-07-25 09:58:25.719437,Server2,WARNING,MySQL response time slow,InfogérantA,App2,Development
2024-07-20 02:01:25.719437,Server5,WARNING,Disk space running low.,InfogérantB,App4,Production
2024-07-24 13:09:25.719437,Server2,INFO,System running smoothly.,InfogérantB,App1,Staging
2024-07-23 13:20:25.719437,Server1,INFO,Restart performed successfully,InfogérantA,App1,Production
2024-07-21 19:51:25.719437,Server2,CRITICAL,Critical security vulnerability detected.,InfogérantB,App1,Production
2024-07-22 11:17:25.719437,Server5,INFO,Update was successful,InfogérantA,App4,Development
2024-07-19 07:51:25.719437,Server1,INFO,Restart performed successfully,InfogérantC,App1,Production
2024-07-25 15:19:25.719437,Server3,ERROR,Service unavailable.,InfogérantA,App2,Staging
2024-07-19 03:01:25.719437,Server2,INFO,Backup successful.,InfogérantC,App4,Development
2024-07-22 00:12:25.719437,Server5,WARNING,MySQL response time slow,InfogérantB,App3,Development
2024-07-20 00:49:25.719437,Server2,ERROR,FileSystem saturated,InfogérantA,App4,Production
2024-07-21 10:46:25.719437,Server1,INFO,System running smoothly.,InfogérantB,App2,Staging
2024-07-20 03:35:25.719437,Server2,CRITICAL,System overload imminent.,InfogérantB,App3,Production
2024-07-19 11:06:25.719437,Server3,ERROR,Service unavailable.,InfogérantB,App3,Development
2024-07-25 00:44:25.719437,Server2,CRITICAL,System overload imminent.,InfogérantA,App2,Staging
2024-07-22 00:35:25.719437,Server4,ERROR,Server unresponsive,InfogérantA,App4,Production
2024-07-24 11:00:25.719437,Server4,WARNING,Disk space running low.,InfogérantC,App3,Production
2024-07-19 09:27:25.719437,Server4,WARNING,Load average running high,InfogérantA,App1,Production
2024-07-20 10:28:25.719437,Server2,INFO,System running smoothly.,InfogérantC,App4,Development
2024-07-23 08:56:25.719437,Server5,INFO,System running smoothly.,InfogérantA,App2,Staging
2024-07-25 05:57:25.719437,Server3,INFO,Routine check completed.,InfogérantB,App4,Staging
2024-07-23 17:25:25.719437,Server4,ERROR,Service unavailable.,InfogérantA,App4,Production
2024-07-23 12:56:25.719437,Server3,INFO,Restart performed successfully,InfogérantB,App1,Production
2024-07-23 20:36:25.719437,Server1,ERROR,Server unresponsive,InfogérantB,App3,Staging
2024-07-22 03:47:25.719437,Server2,CRITICAL,System overload imminent.,InfogérantC,App1,Development
2024-07-20 16:59:25.719437,Server2,ERROR,FileSystem saturated,InfogérantC,App2,Staging
2024-07-23 20:51:25.719437,Server4,CRITICAL,System overload imminent.,InfogérantA,App3,Staging
2024-07-22 06:43:25.719437,Server5,INFO,System running smoothly.,InfogérantB,App3,Production
2024-07-22 07:10:25.719437,Server2,CRITICAL,System bricked,InfogérantA,App2,Development
2024-07-20 00:41:25.719437,Server1,CRITICAL,Server is on fire,InfogérantC,App4,Staging
2024-07-22 06:49:25.719437,Server2,ERROR,Server unresponsive,InfogérantC,App4,Staging
2024-07-22 20:05:25.719437,Server3,WARNING,Unusual login activity detected.,InfogérantC,App2,Staging
2024-07-22 07:28:25.719437,Server3,ERROR,FileSystem saturated,InfogérantA,App1,Production
2024-07-20 02:00:25.719437,Server2,WARNING,Disk space running low.,InfogérantA,App4,Production
2024-07-22 03:16:25.719437,Server2,ERROR,Application crashed.,InfogérantB,App4,Development
2024-07-21 14:43:25.719437,Server3,CRITICAL,Data corruption detected.,InfogérantC,App3,Staging
2024-07-24 14:08:25.719437,Server3,CRITICAL,Data corruption detected.,InfogérantC,App3,Production
2024-07-22 18:20:25.719437,Server2,INFO,Routine check completed.,InfogérantB,App2,Production
2024-07-23 05:24:25.719437,Server4,ERROR,Database connection lost.,InfogérantA,App1,Production
2024-07-21 18:09:25.719437,Server5,WARNING,Load average running high,InfogérantA,App4,Staging
2024-07-25 13:00:25.719437,Server4,ERROR,Server unresponsive,InfogérantC,App2,Development
2024-07-24 20:49:25.719437,Server1,CRITICAL,System bricked,InfogérantC,App1,Development
2024-07-21 00:17:25.719437,Server2,ERROR,Server unresponsive,InfogérantB,App4,Production
2024-07-19 08:16:25.719437,Server4,INFO,System running smoothly.,InfogérantA,App3,Development
2024-07-20 14:11:25.719437,Server5,ERROR,Server unresponsive,InfogérantB,App3,Staging
2024-07-19 08:55:25.719437,Server3,ERROR,Server unresponsive,InfogérantC,App1,Staging
2024-07-22 00:03:25.719437,Server4,WARNING,Disk space running low.,InfogérantB,App2,Production
2024-07-23 23:12:25.719437,Server1,ERROR,Service unavailable.,InfogérantA,App3,Development
2024-07-24 23:14:25.719437,Server2,INFO,Routine check completed.,InfogérantC,App1,Production
2024-07-24 00:44:25.719437,Server3,INFO,Backup successful.,InfogérantB,App4,Staging
2024-07-25 14:18:25.719437,Server1,INFO,Update was successful,InfogérantA,App4,Production
2024-07-24 20:38:25.719437,Server2,ERROR,Service unavailable.,InfogérantC,App3,Production
2024-07-21 18:53:25.719437,Server2,CRITICAL,Critical security vulnerability detected.,InfogérantA,App2,Staging
2024-07-23 08:00:25.719437,Server2,ERROR,Database connection lost.,InfogérantB,App3,Production
2024-07-25 15:56:25.719437,Server4,WARNING,Disk space running low.,InfogérantA,App3,Development
2024-07-19 21:52:25.719437,Server4,INFO,Routine check completed.,InfogérantA,App4,Staging
2024-07-21 23:43:25.719437,Server5,INFO,Backup successful.,InfogérantA,App2,Staging
2024-07-19 09:13:25.719437,Server3,WARNING,Disk space running low.,InfogérantA,App4,Staging
2024-07-21 12:56:25.719437,Server4,ERROR,Service unavailable.,InfogérantA,App4,Staging
2024-07-24 11:40:25.719437,Server4,CRITICAL,System bricked,InfogérantC,App2,Staging
2024-07-21 18:58:25.719437,Server3,ERROR,Service unavailable.,InfogérantA,App2,Production
2024-07-24 08:03:25.719437,Server4,CRITICAL,Critical security vulnerability detected.,InfogérantC,App3,Production
2024-07-25 17:26:25.719437,Server4,CRITICAL,Data corruption detected.,InfogérantC,App3,Development
2024-07-23 08:16:25.719437,Server4,ERROR,Server unresponsive,InfogérantB,App3,Production
2024-07-24 07:09:25.719437,Server2,INFO,System running smoothly.,InfogérantB,App1,Staging
2024-07-19 21:46:25.719437,Server4,WARNING,Disk space running low.,InfogérantB,App3,Production
2024-07-23 11:49:25.719437,Server2,INFO,System running smoothly.,InfogérantC,App3,Production
2024-07-23 18:57:25.719437,Server5,CRITICAL,Server is on fire,InfogérantA,App3,Staging
2024-07-22 14:07:25.719437,Server4,WARNING,High memory usage detected.,InfogérantA,App2,Development
2024-07-20 14:42:25.719437,Server5,INFO,System running smoothly.,InfogérantC,App3,Development
2024-07-21 02:56:25.719437,Server2,CRITICAL,Data corruption detected.,InfogérantA,App3,Production
2024-07-23 08:59:25.719437,Server4,INFO,Routine check completed.,InfogérantC,App4,Staging
2024-07-23 15:40:25.719437,Server2,CRITICAL,Critical security vulnerability detected.,InfogérantB,App4,Staging
2024-07-22 06:53:25.719437,Server3,INFO,System running smoothly.,InfogérantB,App2,Production
2024-07-23 06:03:25.719437,Server2,CRITICAL,System bricked,InfogérantA,App1,Production
2024-07-23 05:50:25.719437,Server1,WARNING,Load average running high,InfogérantB,App4,Development
2024-07-24 02:18:25.719437,Server5,INFO,Routine check completed.,InfogérantA,App4,Development
2024-07-20 12:42:25.719437,Server1,CRITICAL,Critical security vulnerability detected.,InfogérantB,App4,Production
2024-07-24 19:40:25.719437,Server5,CRITICAL,System bricked,InfogérantB,App4,Staging
2024-07-24 17:44:25.719437,Server5,INFO,Restart performed successfully,InfogérantA,App3,Production
2024-07-22 15:46:25.719437,Server4,WARNING,High memory usage detected.,InfogérantC,App1,Development
2024-07-19 17:47:25.719437,Server2,INFO,System running smoothly.,InfogérantA,App3,Development
2024-07-25 03:50:25.719437,Server4,ERROR,Server unresponsive,InfogérantC,App1,Production
2024-07-23 03:03:25.719437,Server3,INFO,Backup successful.,InfogérantA,App3,Staging
2024-07-24 01:00:25.719437,Server2,CRITICAL,Critical security vulnerability detected.,InfogérantB,App2,Production
2024-07-20 12:54:25.719437,Server5,INFO,Update was successful,InfogérantB,App4,Staging
2024-07-24 11:58:25.719437,Server4,CRITICAL,Critical security vulnerability detected.,InfogérantB,App3,Production
2024-07-19 07:22:25.719437,Server1,INFO,Routine check completed.,InfogérantA,App4,Development
2024-07-23 17:18:25.719437,Server5,INFO,Restart performed successfully,InfogérantB,App4,Development
2024-07-25 08:56:25.719437,Server2,WARNING,MySQL response time slow,InfogérantA,App1,Development
2024-07-19 21:03:25.719437,Server3,ERROR,Server unresponsive,InfogérantB,App4,Development
2024-07-21 02:12:25.719437,Server5,INFO,Routine check completed.,InfogérantA,App1,Production
2024-07-24 21:28:25.719437,Server4,WARNING,High memory usage detected.,InfogérantA,App3,Development
2024-07-20 05:57:25.719437,Server1,INFO,System running smoothly.,InfogérantA,App1,Development
2024-07-24 03:15:25.719437,Server4,CRITICAL,Critical security vulnerability detected.,InfogérantC,App4,Staging
2024-07-19 12:02:25.719437,Server2,WARNING,Load average running high,InfogérantC,App1,Development
2024-07-22 04:26:25.719437,Server4,WARNING,Disk space running low.,InfogérantA,App4,Staging
2024-07-21 09:19:25.719437,Server1,ERROR,Server unresponsive,InfogérantA,App3,Development
2024-07-24 15:18:25.719437,Server4,WARNING,MySQL response time slow,InfogérantC,App2,Production
2024-07-24 00:07:25.719437,Server1,ERROR,FileSystem saturated,InfogérantB,App2,Development
2024-07-25 23:34:25.719437,Server4,WARNING,Unusual login activity detected.,InfogérantC,App2,Development
2024-07-20 01:17:25.719437,Server5,CRITICAL,Data corruption detected.,InfogérantA,App2,Development
2024-07-24 22:57:25.719437,Server2,INFO,Restart performed successfully,InfogérantA,App1,Production
2024-07-25 01:10:25.719437,Server3,WARNING,Disk space running low.,InfogérantC,App1,Production
2024-07-21 00:21:25.719437,Server4,CRITICAL,Data corruption detected.,InfogérantC,App3,Development
2024-07-22 18:06:25.719437,Server1,WARNING,MySQL response time slow,InfogérantC,App2,Production
2024-07-23 02:16:25.719437,Server3,ERROR,Database connection lost.,InfogérantA,App1,Staging
2024-07-21 11:41:25.719437,Server3,CRITICAL,Server is on fire,InfogérantA,App2,Development
2024-07-24 01:47:25.719437,Server3,INFO,System running smoothly.,InfogérantA,App4,Production
2024-07-25 03:37:25.719437,Server4,CRITICAL,Critical security vulnerability detected.,InfogérantC,App1,Staging
2024-07-22 01:53:25.719437,Server3,CRITICAL,Critical security vulnerability detected.,InfogérantB,App2,Development
2024-07-23 12:04:25.719437,Server5,CRITICAL,Data corruption detected.,InfogérantA,App4,Production
2024-07-23 12:01:25.719437,Server5,CRITICAL,Critical security vulnerability detected.,InfogérantC,App4,Development
2024-07-20 16:50:25.719437,Server4,WARNING,Load average running high,InfogérantC,App1,Production
2024-07-21 23:38:25.719437,Server1,WARNING,Disk space running low.,InfogérantC,App2,Staging
2024-07-23 10:45:25.719437,Server2,ERROR,Database connection lost.,InfogérantB,App3,Production
2024-07-21 11:41:25.719437,Server3,ERROR,FileSystem saturated,InfogérantC,App4,Staging
2024-07-25 12:42:25.719437,Server5,WARNING,High memory usage detected.,InfogérantB,App3,Production
2024-07-22 14:35:25.719437,Server3,ERROR,Application crashed.,InfogérantC,App1,Development
2024-07-23 18:24:25.719437,Server5,ERROR,Service unavailable.,InfogérantA,App1,Development
2024-07-22 03:58:25.719437,Server1,INFO,Restart performed successfully,InfogérantC,App2,Staging
2024-07-22 12:20:25.719437,Server1,ERROR,Application crashed.,InfogérantA,App4,Production
2024-07-20 02:58:25.719437,Server3,INFO,System running smoothly.,InfogérantB,App2,Development
2024-07-24 15:05:25.719437,Server4,INFO,Backup successful.,InfogérantC,App3,Development
2024-07-25 18:37:25.719437,Server1,INFO,System running smoothly.,InfogérantA,App2,Staging
2024-07-24 18:32:25.719437,Server1,ERROR,FileSystem saturated,InfogérantC,App2,Development
2024-07-21 10:06:25.719437,Server1,INFO,Update was successful,InfogérantB,App1,Staging
2024-07-20 18:05:25.719437,Server4,CRITICAL,System overload imminent.,InfogérantC,App3,Staging
2024-07-23 14:20:25.719437,Server5,WARNING,High memory usage detected.,InfogérantA,App1,Staging
2024-07-25 15:54:25.719437,Server1,INFO,Restart performed successfully,InfogérantA,App4,Staging
2024-07-21 20:18:25.719437,Server4,CRITICAL,Server is on fire,InfogérantC,App3,Development
2024-07-24 08:41:25.719437,Server1,CRITICAL,System overload imminent.,InfogérantB,App2,Development
2024-07-21 03:03:25.719437,Server1,ERROR,Service unavailable.,InfogérantB,App4,Development
2024-07-23 15:46:25.719437,Server3,INFO,Routine check completed.,InfogérantA,App1,Development
2024-07-24 01:44:25.719437,Server5,CRITICAL,Server is on fire,InfogérantB,App1,Production
2024-07-19 03:32:25.719437,Server3,CRITICAL,Data corruption detected.,InfogérantC,App2,Development
2024-07-24 21:12:25.719437,Server1,ERROR,Service unavailable.,InfogérantB,App4,Development
2024-07-25 00:19:25.719437,Server1,CRITICAL,Server is on fire,InfogérantA,App1,Production
2024-07-25 18:36:25.719437,Server3,CRITICAL,System bricked,InfogérantB,App2,Development
2024-07-20 01:44:25.719437,Server3,WARNING,Load average running high,InfogérantB,App2,Production
2024-07-22 13:21:25.719437,Server4,CRITICAL,System bricked,InfogérantB,App2,Development
2024-07-20 20:15:25.719437,Server1,INFO,Update was successful,InfogérantC,App2,Development
2024-07-20 21:44:25.719437,Server3,WARNING,Disk space running low.,InfogérantA,App3,Development
2024-07-21 00:18:25.719437,Server2,WARNING,High memory usage detected.,InfogérantC,App2,Production
2024-07-22 04:01:25.719437,Server1,CRITICAL,Data corruption detected.,InfogérantB,App4,Production
2024-07-24 20:48:25.719437,Server2,WARNING,High memory usage detected.,InfogérantA,App2,Development
2024-07-23 23:50:25.719437,Server3,WARNING,MySQL response time slow,InfogérantB,App2,Development
2024-07-23 08:46:25.719437,Server1,INFO,Backup successful.,InfogérantB,App2,Production
2024-07-22 03:21:25.719437,Server4,CRITICAL,System overload imminent.,InfogérantB,App4,Staging
2024-07-24 10:35:25.719437,Server5,INFO,Backup successful.,InfogérantA,App1,Development
2024-07-24 15:09:25.719437,Server3,CRITICAL,Server is on fire,InfogérantA,App4,Production
2024-07-21 02:34:25.719437,Server2,CRITICAL,Data corruption detected.,InfogérantB,App3,Production
2024-07-23 17:08:25.719437,Server5,CRITICAL,System overload imminent.,InfogérantB,App4,Production
2024-07-23 02:18:25.719437,Server3,ERROR,FileSystem saturated,InfogérantC,App2,Development
2024-07-21 13:29:25.719437,Server2,INFO,Backup successful.,InfogérantA,App2,Development
2024-07-24 06:57:25.719437,Server2,INFO,Backup successful.,InfogérantB,App2,Development
2024-07-22 17:11:25.719437,Server3,WARNING,High memory usage detected.,InfogérantB,App1,Development
2024-07-25 13:18:25.719437,Server3,INFO,Routine check completed.,InfogérantB,App1,Production
2024-07-24 17:13:25.719437,Server2,ERROR,Service unavailable.,InfogérantC,App4,Staging
2024-07-26 00:07:25.719437,Server5,INFO,Update was successful,InfogérantA,App2,Production
2024-07-24 20:35:25.719437,Server2,INFO,Update was successful,InfogérantA,App2,Development
2024-07-25 20:28:25.719437,Server4,WARNING,High memory usage detected.,InfogérantC,App2,Staging
2024-07-21 16:19:25.719437,Server3,ERROR,Service unavailable.,InfogérantC,App2,Development
2024-07-25 08:43:25.719437,Server4,CRITICAL,System bricked,InfogérantC,App3,Development
2024-07-23 03:32:25.719437,Server5,INFO,System running smoothly.,InfogérantA,App3,Development
2024-07-24 15:58:25.719437,Server3,CRITICAL,Data corruption detected.,InfogérantB,App4,Staging
2024-07-20 15:07:25.719437,Server5,CRITICAL,System overload imminent.,InfogérantA,App4,Development
2024-07-21 03:54:25.719437,Server5,INFO,Routine check completed.,InfogérantA,App3,Development
2024-07-24 03:49:25.719437,Server3,WARNING,High memory usage detected.,InfogérantC,App4,Development
2024-07-22 05:48:25.719437,Server2,INFO,Routine check completed.,InfogérantB,App2,Development
2024-07-20 20:30:25.719437,Server2,WARNING,Unusual login activity detected.,InfogérantC,App4,Production
2024-07-24 23:43:25.719437,Server2,ERROR,Database connection lost.,InfogérantB,App4,Staging
2024-07-19 23:54:25.719437,Server4,ERROR,Database connection lost.,InfogérantB,App2,Development
2024-07-24 14:22:25.719437,Server3,ERROR,Application crashed.,InfogérantB,App2,Production
2024-07-23 13:01:25.719437,Server5,WARNING,Unusual login activity detected.,InfogérantB,App4,Staging
2024-07-19 18:45:25.719437,Server4,WARNING,High memory usage detected.,InfogérantC,App2,Development
2024-07-19 14:12:25.719437,Server4,INFO,Backup successful.,InfogérantB,App4,Development
2024-07-22 04:58:25.719437,Server5,ERROR,Server unresponsive,InfogérantC,App1,Development
2024-07-22 20:12:25.719437,Server1,WARNING,Load average running high,InfogérantC,App4,Development
2024-07-20 00:19:25.719437,Server3,ERROR,Database connection lost.,InfogérantB,App1,Development
2024-07-25 12:50:25.719437,Server4,WARNING,Load average running high,InfogérantA,App1,Staging
2024-07-20 17:47:25.719437,Server3,CRITICAL,Data corruption detected.,InfogérantB,App3,Production
2024-07-24 19:24:25.719437,Server3,ERROR,Application crashed.,InfogérantC,App4,Development
2024-07-20 23:07:25.719437,Server1,INFO,System running smoothly.,InfogérantC,App2,Production
2024-07-24 10:13:25.719437,Server3,ERROR,Server unresponsive,InfogérantB,App2,Staging
2024-07-24 05:29:25.719437,Server2,INFO,Routine check completed.,InfogérantA,App2,Staging
2024-07-21 01:15:25.719437,Server5,CRITICAL,System bricked,InfogérantC,App3,Staging
2024-07-20 02:24:25.719437,Server5,ERROR,Server unresponsive,InfogérantB,App1,Staging
2024-07-21 12:25:25.719437,Server1,CRITICAL,Data corruption detected.,InfogérantC,App2,Staging
2024-07-25 03:46:25.719437,Server3,ERROR,Database connection lost.,InfogérantC,App1,Staging
2024-07-23 13:46:25.719437,Server2,INFO,Restart performed successfully,InfogérantA,App2,Development
2024-07-20 04:58:25.719437,Server3,ERROR,Database connection lost.,InfogérantC,App2,Development
2024-07-21 16:39:25.719437,Server2,INFO,Routine check completed.,InfogérantC,App4,Development
2024-07-20 03:51:25.719437,Server5,INFO,Backup successful.,InfogérantA,App4,Production
2024-07-20 14:06:25.719437,Server2,CRITICAL,Data corruption detected.,InfogérantB,App3,Production
2024-07-20 04:59:25.719437,Server4,ERROR,Application crashed.,InfogérantB,App3,Staging
2024-07-20 13:51:25.719437,Server4,ERROR,Database connection lost.,InfogérantB,App3,Staging
2024-07-24 03:26:25.719437,Server1,CRITICAL,System bricked,InfogérantA,App2,Staging
2024-07-23 20:51:25.719437,Server3,WARNING,Unusual login activity detected.,InfogérantA,App4,Production
2024-07-20 02:21:25.719437,Server2,ERROR,Database connection lost.,InfogérantC,App1,Staging
2024-07-25 15:30:25.719437,Server4,INFO,Backup successful.,InfogérantA,App2,Development
2024-07-20 10:43:25.719437,Server3,ERROR,Database connection lost.,InfogérantC,App4,Development
2024-07-23 05:32:25.719437,Server5,WARNING,Load average running high,InfogérantA,App4,Development
2024-07-21 05:48:25.719437,Server1,CRITICAL,Server is on fire,InfogérantB,App1,Development
2024-07-25 13:47:25.719437,Server3,WARNING,Disk space running low.,InfogérantA,App2,Staging
2024-07-19 07:27:25.719437,Server5,ERROR,Service unavailable.,InfogérantB,App1,Staging
2024-07-25 14:05:25.719437,Server1,WARNING,MySQL response time slow,InfogérantA,App1,Production
2024-07-23 01:03:25.719437,Server2,INFO,Restart performed successfully,InfogérantC,App4,Staging
2024-07-24 08:21:25.719437,Server2,INFO,Update was successful,InfogérantB,App4,Development
2024-07-20 04:17:25.719437,Server2,ERROR,Service unavailable.,InfogérantC,App2,Production
2024-07-21 13:43:25.719437,Server5,ERROR,Server unresponsive,InfogérantC,App4,Staging
2024-07-23 18:52:25.719437,Server1,WARNING,Unusual login activity detected.,InfogérantA,App3,Development
2024-07-23 04:08:25.719437,Server3,CRITICAL,System bricked,InfogérantA,App1,Development
2024-07-25 14:56:25.719437,Server4,CRITICAL,Server is on fire,InfogérantC,App4,Staging
2024-07-20 08:53:25.719437,Server5,CRITICAL,System overload imminent.,InfogérantA,App3,Development
2024-07-25 05:32:25.719437,Server3,ERROR,Database connection lost.,InfogérantA,App4,Development
2024-07-25 00:44:25.719437,Server4,INFO,Backup successful.,InfogérantC,App2,Development
2024-07-20 19:40:25.719437,Server2,INFO,Backup successful.,InfogérantB,App4,Production
2024-07-25 17:49:25.719437,Server1,CRITICAL,System bricked,InfogérantA,App1,Development
2024-07-21 17:59:25.719437,Server1,WARNING,Unusual login activity detected.,InfogérantC,App2,Staging
2024-07-25 01:07:25.719437,Server5,INFO,Routine check completed.,InfogérantC,App4,Development
2024-07-24 20:54:25.719437,Server3,CRITICAL,Data corruption detected.,InfogérantA,App3,Staging
2024-07-19 09:18:25.719437,Server3,INFO,Backup successful.,InfogérantB,App2,Production
2024-07-22 12:07:25.719437,Server4,ERROR,Service unavailable.,InfogérantA,App1,Staging
